monitoringSiteIdentifier,monitoringSiteIdentifierScheme,phenomenonTimeReferenceYear,observedPropertyDeterminandCode,observedPropertyDeterminandLabel,resultEmissionsUom,resultEmissionsValue,procedureEstimateDetail,resultObservationStatus,Remarks,metadata_versionId,metadata_beginLifeSpanVersion,metadata_statusCode,metadata_observationStatus,metadata_statements,UID
SE641071-127372,euMonitoringSiteCode,2015,EEA_3133-06-0,Total organic carbon (TOC),t/a,109531,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2625
SE641071-127372,euMonitoringSiteCode,2014,EEA_3133-06-0,Total organic carbon (TOC),t/a,120562,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2604
SE641071-127372,euMonitoringSiteCode,2016,EEA_3133-06-0,Total organic carbon (TOC),t/a,82480,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2646
SE641071-127372,euMonitoringSiteCode,2017,EEA_3133-06-0,Total organic carbon (TOC),t/a,64032,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2667
SE641071-127372,euMonitoringSiteCode,2018,EEA_3133-06-0,Total organic carbon (TOC),t/a,72604,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2688
SE647582-127369,euMonitoringSiteCode,2014,EEA_3133-06-0,Total organic carbon (TOC),t/a,2984,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2751
SE647582-127369,euMonitoringSiteCode,2015,EEA_3133-06-0,Total organic carbon (TOC),t/a,2042,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2772
SE641071-127372,euMonitoringSiteCode,2020,EEA_3133-06-0,Total organic carbon (TOC),t/a,113765,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2730
SE641071-127372,euMonitoringSiteCode,2019,EEA_3133-06-0,Total organic carbon (TOC),t/a,82605,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2709
SE647582-127369,euMonitoringSiteCode,2016,EEA_3133-06-0,Total organic carbon (TOC),t/a,1238,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2793
SE647582-127369,euMonitoringSiteCode,2018,EEA_3133-06-0,Total organic carbon (TOC),t/a,,FloodY,L,No estimate due to severe data loss due to iregular sampling,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2835
SE647582-127369,euMonitoringSiteCode,2017,EEA_3133-06-0,Total organic carbon (TOC),t/a,1888,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2814
SE647582-127369,euMonitoringSiteCode,2019,EEA_3133-06-0,Total organic carbon (TOC),t/a,2608,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2856
SE647582-127369,euMonitoringSiteCode,2020,EEA_3133-06-0,Total organic carbon (TOC),t/a,2241,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2877
SE648930-125964,euMonitoringSiteCode,2014,EEA_3133-06-0,Total organic carbon (TOC),t/a,13383,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2898
SE648930-125964,euMonitoringSiteCode,2017,EEA_3133-06-0,Total organic carbon (TOC),t/a,7945,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2961
SE648930-125964,euMonitoringSiteCode,2018,EEA_3133-06-0,Total organic carbon (TOC),t/a,7421,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2982
SE648930-125964,euMonitoringSiteCode,2015,EEA_3133-06-0,Total organic carbon (TOC),t/a,10411,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2919
SE648930-125964,euMonitoringSiteCode,2016,EEA_3133-06-0,Total organic carbon (TOC),t/a,5701,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,2940
SE648930-125964,euMonitoringSiteCode,2019,EEA_3133-06-0,Total organic carbon (TOC),t/a,11989,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3003
SE648930-125964,euMonitoringSiteCode,2020,EEA_3133-06-0,Total organic carbon (TOC),t/a,13469,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3024
SE649673-151838,euMonitoringSiteCode,2014,EEA_3133-06-0,Total organic carbon (TOC),t/a,24718,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3045
SE649673-151838,euMonitoringSiteCode,2015,EEA_3133-06-0,Total organic carbon (TOC),t/a,26375,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3066
SE649673-151838,euMonitoringSiteCode,2016,EEA_3133-06-0,Total organic carbon (TOC),t/a,13331,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3087
SE649673-151838,euMonitoringSiteCode,2018,EEA_3133-06-0,Total organic carbon (TOC),t/a,24749,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3129
SE649673-151838,euMonitoringSiteCode,2017,EEA_3133-06-0,Total organic carbon (TOC),t/a,9215,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3108
SE649673-151838,euMonitoringSiteCode,2019,EEA_3133-06-0,Total organic carbon (TOC),t/a,12922,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3150
SE649673-151838,euMonitoringSiteCode,2020,EEA_3133-06-0,Total organic carbon (TOC),t/a,20324,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3171
SE652370-156442,euMonitoringSiteCode,2014,EEA_3133-06-0,Total organic carbon (TOC),t/a,8240,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3192
SE652370-156442,euMonitoringSiteCode,2016,EEA_3133-06-0,Total organic carbon (TOC),t/a,4773,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3234
SE652370-156442,euMonitoringSiteCode,2015,EEA_3133-06-0,Total organic carbon (TOC),t/a,7769,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3213
SE652370-156442,euMonitoringSiteCode,2017,EEA_3133-06-0,Total organic carbon (TOC),t/a,2060,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3255
SE652370-156442,euMonitoringSiteCode,2019,EEA_3133-06-0,Total organic carbon (TOC),t/a,3220,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3297
SE652370-156442,euMonitoringSiteCode,2018,EEA_3133-06-0,Total organic carbon (TOC),t/a,5100,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3276
SE652370-156442,euMonitoringSiteCode,2020,EEA_3133-06-0,Total organic carbon (TOC),t/a,6224,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3318
SE653621-125394,euMonitoringSiteCode,2014,EEA_3133-06-0,Total organic carbon (TOC),t/a,6329,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3339
SE653621-125394,euMonitoringSiteCode,2015,EEA_3133-06-0,Total organic carbon (TOC),t/a,5698,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3360
SE653621-125394,euMonitoringSiteCode,2017,EEA_3133-06-0,Total organic carbon (TOC),t/a,3710,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3402
SE653621-125394,euMonitoringSiteCode,2016,EEA_3133-06-0,Total organic carbon (TOC),t/a,2885,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3381
SE653621-125394,euMonitoringSiteCode,2018,EEA_3133-06-0,Total organic carbon (TOC),t/a,3713,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3423
SE653621-125394,euMonitoringSiteCode,2019,EEA_3133-06-0,Total organic carbon (TOC),t/a,5407,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3444
SE653621-125394,euMonitoringSiteCode,2020,EEA_3133-06-0,Total organic carbon (TOC),t/a,6195,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3465
SE658065-162841,eionetMonitoringSiteCode,2015,EEA_3133-06-0,Total organic carbon (TOC),t/a,50051,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3507
SE658065-162841,eionetMonitoringSiteCode,2014,EEA_3133-06-0,Total organic carbon (TOC),t/a,57375,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3486
SE658065-162841,eionetMonitoringSiteCode,2016,EEA_3133-06-0,Total organic carbon (TOC),t/a,32003,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3528
SE658065-162841,eionetMonitoringSiteCode,2017,EEA_3133-06-0,Total organic carbon (TOC),t/a,28780,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3549
SE658065-162841,eionetMonitoringSiteCode,2018,EEA_3133-06-0,Total organic carbon (TOC),t/a,38861,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3570
SE658065-162841,eionetMonitoringSiteCode,2019,EEA_3133-06-0,Total organic carbon (TOC),t/a,41292,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3591
SE658065-162841,eionetMonitoringSiteCode,2020,EEA_3133-06-0,Total organic carbon (TOC),t/a,34829,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3612
SE671742-158974,euMonitoringSiteCode,2014,EEA_3133-06-0,Total organic carbon (TOC),t/a,109239,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3633
SE671742-158974,euMonitoringSiteCode,2015,EEA_3133-06-0,Total organic carbon (TOC),t/a,112542,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3654
SE671742-158974,euMonitoringSiteCode,2016,EEA_3133-06-0,Total organic carbon (TOC),t/a,70906,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3675
SE671742-158974,euMonitoringSiteCode,2017,EEA_3133-06-0,Total organic carbon (TOC),t/a,65103,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3696
SE671742-158974,euMonitoringSiteCode,2018,EEA_3133-06-0,Total organic carbon (TOC),t/a,79261,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3717
SE671742-158974,euMonitoringSiteCode,2019,EEA_3133-06-0,Total organic carbon (TOC),t/a,92443,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3738
SE671742-158974,euMonitoringSiteCode,2020,EEA_3133-06-0,Total organic carbon (TOC),t/a,103913,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3759
SE672915-157210,euMonitoringSiteCode,2015,EEA_3133-06-0,Total organic carbon (TOC),t/a,7066,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3801
SE672915-157210,euMonitoringSiteCode,2014,EEA_3133-06-0,Total organic carbon (TOC),t/a,5154,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3780
SE672915-157210,euMonitoringSiteCode,2016,EEA_3133-06-0,Total organic carbon (TOC),t/a,7265,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3822
SE672915-157210,euMonitoringSiteCode,2020,EEA_3133-06-0,Total organic carbon (TOC),t/a,8991,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3906
SE672915-157210,euMonitoringSiteCode,2019,EEA_3133-06-0,Total organic carbon (TOC),t/a,10948,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3885
SE672915-157210,euMonitoringSiteCode,2017,EEA_3133-06-0,Total organic carbon (TOC),t/a,8711,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3843
SE672915-157210,euMonitoringSiteCode,2018,EEA_3133-06-0,Total organic carbon (TOC),t/a,10705,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3864
SE678924-156862,euMonitoringSiteCode,2014,EEA_3133-06-0,Total organic carbon (TOC),t/a,63590,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3927
SE678924-156862,euMonitoringSiteCode,2016,EEA_3133-06-0,Total organic carbon (TOC),t/a,39520,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3969
SE678924-156862,euMonitoringSiteCode,2015,EEA_3133-06-0,Total organic carbon (TOC),t/a,65132,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3948
SE678924-156862,euMonitoringSiteCode,2017,EEA_3133-06-0,Total organic carbon (TOC),t/a,43011,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,3990
SE678924-156862,euMonitoringSiteCode,2018,EEA_3133-06-0,Total organic carbon (TOC),t/a,53329,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4011
SE678924-156862,euMonitoringSiteCode,2019,EEA_3133-06-0,Total organic carbon (TOC),t/a,54251,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4032
SE683661-156793,euMonitoringSiteCode,2015,EEA_3133-06-0,Total organic carbon (TOC),t/a,4154,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4095
SE683661-156793,euMonitoringSiteCode,2016,EEA_3133-06-0,Total organic carbon (TOC),t/a,2606,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4116
SE683661-156793,euMonitoringSiteCode,2014,EEA_3133-06-0,Total organic carbon (TOC),t/a,3331,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4074
SE678924-156862,euMonitoringSiteCode,2020,EEA_3133-06-0,Total organic carbon (TOC),t/a,59896,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4053
SE683661-156793,euMonitoringSiteCode,2017,EEA_3133-06-0,Total organic carbon (TOC),t/a,2095,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4137
SE683661-156793,euMonitoringSiteCode,2019,EEA_3133-06-0,Total organic carbon (TOC),t/a,3192,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4179
SE683661-156793,euMonitoringSiteCode,2018,EEA_3133-06-0,Total organic carbon (TOC),t/a,4768,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4158
SE683661-156793,euMonitoringSiteCode,2020,EEA_3133-06-0,Total organic carbon (TOC),t/a,3697,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4200
SE733351-187900,eionetMonitoringSiteCode,2014,EEA_3133-06-0,Total organic carbon (TOC),t/a,90859,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4221
SE733351-187900,eionetMonitoringSiteCode,2015,EEA_3133-06-0,Total organic carbon (TOC),t/a,148438,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4242
SE733351-187900,eionetMonitoringSiteCode,2018,EEA_3133-06-0,Total organic carbon (TOC),t/a,97742,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4305
SE733351-187900,eionetMonitoringSiteCode,2019,EEA_3133-06-0,Total organic carbon (TOC),t/a,102646,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4326
SE733351-187900,eionetMonitoringSiteCode,2016,EEA_3133-06-0,Total organic carbon (TOC),t/a,180739,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4263
SE733351-187900,eionetMonitoringSiteCode,2017,EEA_3133-06-0,Total organic carbon (TOC),t/a,120234,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4284
SE733351-187900,eionetMonitoringSiteCode,2020,EEA_3133-06-0,Total organic carbon (TOC),t/a,149604,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,A,,4347
SE733351-187900,eionetMonitoringSiteCode,2020,EEA_3161-02-2,Total oxidised nitrogen,t/a,536,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,U,QC_UOM_ERROR: The present resultEmissionsUom value is not an accepted one for this observedPropertyDeterminandCode value in this table (kg/a),4342
SE733351-187900,eionetMonitoringSiteCode,2017,EEA_3161-02-2,Total oxidised nitrogen,t/a,303,FloodY,,,https://cdr.eionet.europa.eu/se/eea/wise_soe/wise1/envycf7qa/Emissions_2020_data_Sweden_RiverineInputLoads.xml,2021-12-21 09:47:50.000,valid,U,QC_UOM_ERROR: The present resultEmissionsUom value is not an accepted one for this observedPropertyDeterminandCode value in this table (kg/a),4279
